Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
2009-11-02,0.3364999999999999,0.2404,0.4231,27.64999961853028,26.600000381469727,27.3700008392334,978000.0,14651.249,9.9,217.234,0.12,8501.2,40.266237707359366,0.1800742136933234,27.305300524481694,-0.6899986267089844,29.03570186310904,26.28129814452036,27.206666946411133,26.76333427429199,26.156667709350582,25.71333503723144,27.81333351135254,28.256666183471683,28.86333274841309
2009-11-03,0.3364999999999999,0.2404,0.4231,27.489999771118164,26.850000381469727,27.36000061035156,696500.0,14651.249,9.9,217.234,0.12,8501.2,40.04534333085592,0.1560442664015871,27.30564002860765,-0.639999389648441,29.034717484802517,26.296282652526585,27.233333587646484,26.976667404174805,26.593334197998047,26.336668014526367,27.61666679382324,27.87333297729492,28.25666618347168
2009-11-04,0.3364999999999999,0.2404,0.4231,27.479999542236328,26.950000762939453,26.959999084472656,461200.0,14651.249,9.9,217.234,0.12,8501.2,31.95477566551688,0.1245886417603135,27.304225312869978,-0.9300003051757848,29.002275726504337,26.364724281125056,27.12999979654948,26.780000050862636,26.600001017252605,26.25000127156576,27.309998830159508,27.659998575846355,27.839997609456383
2009-11-05,0.2221999999999999,0.2221999999999999,0.5556,27.600000381469727,26.96999931335449,27.299999237060547,470400.0,14651.249,9.9,217.234,0.12,8501.2,43.20805471796516,0.0952682433799651,27.304207743748805,-1.0700016021728516,28.91794959788584,26.539050371596588,27.28999964396159,26.979998906453453,26.659998575846352,26.34999783833821,27.60999997456869,27.920000712076828,28.24000104268393
2009-11-06,0.2221999999999999,0.2221999999999999,0.5556,27.34000015258789,26.950000762939453,27.100000381469727,310800.0,14651.249,9.9,217.234,0.12,8501.2,38.8475083196754,0.0654151866565671,27.30364836422569,-1.3500003814697266,28.785959565311945,26.75604044231745,27.13000043233236,26.92000071207682,26.74000104268392,26.530001322428383,27.310000101725254,27.519999821980797,27.699999491373696
2009-11-09,0.2221999999999999,0.2221999999999999,0.5556,27.690000534057617,27.049999237060547,27.57999992370605,615600.0,14651.249,9.9,217.234,0.12,8501.2,52.20487910134999,0.0443022344785758,27.30513966321493,-0.9799995422363316,28.77292388223513,26.80807606435911,27.43999989827474,27.18999926249186,26.799998601277668,26.54999796549479,27.83000055948893,28.08000119527181,28.470001856486
2009-11-10,0.2221999999999999,0.2221999999999999,0.5556,28.26000022888184,27.25,27.670000076293945,287300.0,14651.249,9.9,217.234,0.12,8501.2,54.36156973418238,0.0311091124629034,27.306056251229112,-0.0200004577636718,28.753661237108084,26.795338740003736,27.72666676839193,27.19333330790201,26.716666539510086,26.183333079020173,28.20333353678385,28.736666997273765,29.21333376566569
2009-11-11,0.2221999999999999,0.2221999999999999,0.5556,29.1200008392334,27.6299991607666,28.979999542236328,1174600.0,14651.249,9.9,217.234,0.12,8501.2,74.03727582621035,0.0444009642367047,27.323074104093635,1.090000152587887,28.903264348270277,26.71273563647093,28.576666514078777,28.03333218892416,27.08666483561198,26.54333051045736,29.523333867390956,30.06666819254557,31.01333554585775
2009-11-12,0.386,0.228,0.386,30.0,28.43000030517578,28.89999961853028,1211600.0,14651.249,9.9,217.234,0.12,8501.2,71.85444719466378,0.0722187528108013,27.33943902563354,1.4699993133544955,28.976568488320037,26.67243148879178,29.109999974568684,28.219999949137367,27.540000279744465,26.65000025431315,29.789999643961583,30.679999669392902,31.359999338785805
2009-11-13,0.386,0.228,0.386,29.07999992370605,28.51000022888184,28.89999961853028,414900.0,14651.249,9.9,217.234,0.12,8501.2,71.85444719466378,0.1075182615673843,27.34496522966404,1.4699993133544955,29.130613824621275,26.658386114343568,28.82999992370605,28.57999992370606,28.260000228881843,28.010000228881847,29.14999961853027,29.399999618530263,29.71999931335448
2009-11-16,0.386,0.228,0.386,29.01000022888184,28.25,28.850000381469727,1424300.0,14651.249,9.9,217.234,0.12,8501.2,70.13389911409496,0.1446139445183632,27.363041271785253,1.479999542236328,29.24084666838727,26.627153362130308,28.703333536783852,28.39666684468587,27.943333307902016,27.63666661580403,29.15666707356771,29.46333376566569,29.91666730244955
