Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
2007-08-23,0.4128,0.156,0.4311999999999999,17.6200008392334,16.809999465942383,16.895000457763672,619000.0,14564.117,4.6,207.667,5.02,7347.2,52.59380602530604,0.6781218686789605,15.621404835379762,-0.779998779296875,19.070739043311832,14.29876102153802,17.108333587646484,16.59666633605957,16.29833221435547,15.786664962768556,17.406667709350586,17.9183349609375,18.2166690826416
2007-08-24,0.4128,0.156,0.4311999999999999,17.2450008392334,16.645000457763672,17.184999465942383,354200.0,14564.117,4.6,207.667,5.02,7347.2,56.6241114383871,0.6534559568351936,15.628877569079544,-0.8900012969970703,18.874122511207517,14.813877500236575,17.025000254313152,16.804999669392906,16.424999872843426,16.20499928792318,17.405000050862633,17.62500063578288,18.00500043233236
2007-08-27,0.4128,0.156,0.4311999999999999,17.25,16.434999465942383,16.524999618530273,375000.0,14564.117,4.6,207.667,5.02,7347.2,46.28976387887163,0.6201441140017446,15.633388989319425,-1.915000915527344,18.76313236540737,15.078367630777938,16.736666361490887,16.223332722981773,15.92166582743327,15.408332188924156,17.03833325703939,17.551666895548504,17.853333791097008
2007-08-28,0.4128,0.156,0.4311999999999999,16.489999771118164,16.040000915527344,16.149999618530273,637000.0,14564.117,4.6,207.667,5.02,7347.2,41.34302228638866,0.5757630911090472,15.637769446516078,-0.6000003814697266,18.75968758448625,15.08981240406965,16.226666768391926,15.963333765665688,15.776667912801106,15.513334910074867,16.413332621256508,16.676665623982746,16.86333147684733
2007-08-29,0.4128,0.156,0.4311999999999999,16.875,16.174999237060547,16.7450008392334,1069600.0,14564.117,4.6,207.667,5.02,7347.2,50.94114249125454,0.5349512635760117,15.653312513954768,0.0200004577636718,18.703959733367885,15.266040342926056,16.59833335876465,16.321666717529297,15.898332595825195,15.621665954589844,17.02166748046875,17.2983341217041,17.721668243408203
2007-08-30,0.4029999999999999,0.1343,0.4627,16.895000457763672,16.190000534057617,16.78499984741211,682200.0,14564.117,4.6,207.667,5.02,7347.2,51.55601578293886,0.4979348606602802,15.663355063948972,0.7700004577636719,18.70621094775119,15.289789151430934,16.6233336130778,16.35166676839193,15.918333689371746,15.646666844685877,17.056666692097984,17.328333536783855,17.76166661580404
2007-08-31,0.4029999999999999,0.1343,0.4627,17.385000228881836,16.834999084472656,17.03499984741211,776200.0,14564.117,4.6,207.667,5.02,7347.2,55.5717596465063,0.4680915270919218,15.677065718051905,0.5650005340576172,18.63072188954241,15.518778194380932,17.084999720255535,16.784999211629234,16.534998575846355,16.234998067220054,17.335000356038414,17.635000864664715,17.885001500447594
2007-09-01,0.4029999999999999,0.1343,0.4627,17.385000228881836,16.834999084472656,17.03499984741211,776200.0,14564.117,4.7,208.547,4.94,7367.6,55.5717596465063,0.4432416960090517,15.690504987597729,0.5349998474121094,18.628838967094477,15.586661101570078,17.084999720255535,16.784999211629234,16.534998575846355,16.234998067220054,17.335000356038414,17.635000864664715,17.885001500447594
2007-09-04,0.4029999999999999,0.1343,0.4627,17.625,16.9950008392334,17.479999542236328,665400.0,14564.117,4.7,208.547,4.94,7367.6,62.86646792673245,0.4289138374986621,15.705559525929855,0.4699993133544922,18.532752497574677,15.618747441390171,17.366666793823242,17.108333587646484,16.73666763305664,16.478334426879883,17.738332748413086,17.996665954589844,18.368331909179688
2007-09-05,0.4029999999999999,0.1343,0.4627,17.604999542236328,16.655000686645508,17.420000076293945,621400.0,14564.117,4.7,208.547,4.94,7367.6,61.30062112527212,0.4199971997383024,15.718923919914438,0.2749996185302734,18.20465882386401,15.80134112273023,17.226666768391926,16.848333994547524,16.276667912801106,15.898335138956703,17.798332850138344,18.176665623982743,18.748331705729164
2007-09-06,0.3838,0.1919,0.4242,18.6200008392334,17.135000228881836,18.475000381469727,1376800.0,14564.117,4.7,208.547,4.94,7367.6,74.29192764242339,0.4308142903226466,15.765716920413489,1.579999923706055,18.38402289755062,15.70197716348454,18.07666714986165,17.533333460489906,16.59166653951009,16.048332850138344,19.01833407084147,19.56166776021321,20.50333468119303
2007-09-07,0.3838,0.1919,0.4242,18.299999237060547,17.3799991607666,17.950000762939453,1053600.0,14564.117,4.7,208.547,4.94,7367.6,62.28604950296094,0.4440750745624186,15.79373235455999,0.7650012969970703,18.358548616491746,15.71495144454341,17.8766663869222,17.453333536783852,16.956666310628254,16.533333460489906,18.3733336130778,18.796666463216145,19.293333689371742
2007-09-10,0.3838,0.1919,0.4242,18.489999771118164,17.81999969482422,18.32999992370605,1852400.0,14564.117,4.7,208.547,4.94,7367.6,66.77084967123895,0.4632228941720629,15.849664025386485,1.8050003051757777,18.329163137777915,15.733336862222083,18.21333312988281,17.93666648864746,17.543333053588867,17.266666412353516,18.606666564941406,18.88333320617676,19.27666664123535
2007-09-11,0.3838,0.1919,0.4242,18.21999931335449,17.18000030517578,17.809999465942383,2988400.0,14564.117,4.7,208.547,4.94,7367.6,56.2156326346222,0.4757047508806831,15.917010484404004,1.6599998474121094,18.419829261183217,15.74867068541102,17.736666361490887,17.253333409627285,16.69666735331218,16.213334401448577,18.293332417805992,18.776665369669598,19.3333314259847
2007-09-12,0.3838,0.1919,0.4242,18.26499938964844,17.53499984741211,17.915000915527344,674000.0,14564.117,4.7,208.547,4.94,7367.6,57.77099155593549,0.4839452010802068,15.932372453245076,1.170000076293945,18.517427274427984,15.770072725572016,17.90500005086263,17.545000712076817,17.175000508626297,16.815001169840485,18.27500025431315,18.63499959309896,19.00499979654948
2007-09-13,0.4,0.2471,0.3529,18.364999771118164,17.415000915527344,17.514999389648438,563400.0,14564.117,4.7,208.547,4.94,7367.6,49.96867387095685,0.481610442101786,15.942479090592224,0.7299995422363281,18.493149518185955,15.944350481814045,17.765000025431316,17.16500027974447,16.815001169840496,16.215001424153648,18.11499913533529,18.714998881022137,19.06499799092611
2007-09-14,0.4,0.2471,0.3529,17.799999237060547,16.75,17.09000015258789,887400.0,14564.117,4.7,208.547,4.94,7367.6,42.87049814387949,0.4648914365844326,15.953906423340692,0.0550003051757812,18.476742600357053,16.022757483566284,17.213333129882812,16.626667022705078,16.163333892822266,15.576667785644531,17.676666259765625,18.26333236694336,18.72666549682617
2007-09-17,0.4,0.2471,0.3529,17.399999618530273,16.670000076293945,17.354999542236328,673600.0,14564.117,4.7,208.547,4.94,7367.6,48.16778312049701,0.4432014307699791,15.96441789096113,0.3199996948242187,18.46800234199977,16.1169976961472,17.141666412353516,16.883333206176758,16.411666870117188,16.15333366394043,17.613332748413086,17.871665954589844,18.34333229064941
2007-09-18,0.4,0.2471,0.3529,18.114999771118164,17.25,18.100000381469727,656200.0,14564.117,4.7,208.547,4.94,7367.6,60.153051502980986,0.4304086317837731,15.9799126326538,0.6200008392333984,18.56756269379357,16.12643735961219,17.821666717529297,17.52833366394043,16.956666946411133,16.663333892822266,18.393333435058597,18.68666648864746,19.25833320617676
2007-09-19,0.4,0.2471,0.3529,20.18000030517578,18.14999961853028,19.665000915527344,3555600.0,14564.117,4.7,208.547,4.94,7367.6,74.46480384919806,0.4478507304866173,16.11930720928571,2.2450008392333984,19.068469094288165,15.877531004893964,19.331666946411133,18.483333587646484,17.30166625976563,16.45333290100098,20.51333427429199,21.36166763305664,22.543334960937493
