Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
1990-01-26,0.24,0.38,0.38,11.0,10.75,10.875,142400.0,5872.701,5.4,127.5,8.23,3170.4,29.651442984814224,0.0432866046851526,11.671704921911973,-0.625,12.447823058627703,10.739676941372297,10.875,10.75,10.625,10.5,11.0,11.125,11.25
1990-01-29,0.24,0.38,0.38,10.875,10.75,10.75,78700.0,5872.701,5.4,127.5,8.23,3170.4,26.763951186453724,0.0100073617308309,11.661100390333758,-0.75,12.48690950612899,10.663090493871008,10.791666666666666,10.708333333333332,10.666666666666666,10.583333333333332,10.833333333333332,10.916666666666666,10.958333333333332
1990-01-30,0.24,0.38,0.38,11.0,10.75,10.75,708900.0,5872.701,5.4,127.5,8.23,3170.4,26.763951186453724,-0.022408825729985,11.57554442854872,-1.125,12.521249540225933,10.553750459774069,10.833333333333334,10.666666666666668,10.583333333333334,10.416666666666668,10.916666666666668,11.083333333333334,11.166666666666668
1990-01-31,0.24,0.38,0.38,11.125,10.875,10.875,382400.0,5872.701,5.4,127.5,8.23,3170.4,35.169226494524054,-0.0505393803747493,11.541769630339402,-1.0,12.482154196477522,10.480345803522477,10.958333333333334,10.791666666666668,10.708333333333334,10.541666666666668,11.041666666666668,11.208333333333334,11.291666666666668
1990-02-01,0.24,0.38,0.38,11.875,11.5,11.625,438700.0,5872.701,5.3,128.0,8.24,3170.5,63.87370343332821,-0.0624281318021493,11.546131859073151,0.0,12.470384083499534,10.479615916500466,11.666666666666666,11.458333333333332,11.291666666666666,11.083333333333332,11.833333333333332,12.041666666666666,12.208333333333332
1990-02-02,0.15,0.37,0.48,11.75,11.5,11.5,278400.0,5872.701,5.3,128.0,8.24,3170.5,58.86184323432168,-0.0653656232878795,11.54464688334663,-0.125,12.433878037111953,10.478621962888049,11.583333333333334,11.416666666666668,11.333333333333334,11.166666666666668,11.666666666666668,11.833333333333334,11.916666666666668
1990-02-05,0.15,0.37,0.48,11.625,11.375,11.375,382300.0,5872.701,5.3,128.0,8.24,3170.5,53.97511348807657,-0.06438397081596,11.537465396966006,-0.125,12.368816440672768,10.481183559327237,11.458333333333334,11.291666666666668,11.208333333333334,11.041666666666668,11.541666666666668,11.708333333333334,11.791666666666668
1990-02-06,0.15,0.37,0.48,11.5,11.375,11.5,129300.0,5872.701,5.3,128.0,8.24,3170.5,57.99854578600119,-0.0588562885951732,11.536936563212995,0.5,12.249337083151296,10.525662916848702,11.458333333333334,11.416666666666668,11.333333333333334,11.291666666666668,11.541666666666668,11.583333333333334,11.666666666666668
1990-02-07,0.15,0.37,0.48,11.75,11.25,11.625,189500.0,5872.701,5.3,128.0,8.24,3170.5,61.84695369058796,-0.04864056585369,11.538721416500888,0.75,12.189833206245838,10.547666793754162,11.541666666666666,11.333333333333332,11.041666666666666,10.833333333333332,11.833333333333332,12.041666666666666,12.333333333333332
1990-02-08,0.15,0.37,0.48,11.75,11.5,11.75,102700.0,5872.701,5.3,128.0,8.24,3170.5,65.49489643104256,-0.0339168315202042,11.541016926738958,0.75,12.113475433031152,10.586524566968848,11.666666666666666,11.583333333333332,11.416666666666666,11.333333333333332,11.833333333333332,11.916666666666666,12.083333333333332
