Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
1990-01-26,0.24,0.38,0.38,18.25,17.625,18.1875,142600.0,5872.701,5.4,127.5,8.23,3170.4,34.90540492347975,-0.3484363093734857,19.050113925392115,-0.4375,20.309035515586885,17.615964484413112,18.02083333333333,17.791666666666664,17.395833333333332,17.166666666666664,18.416666666666664,18.64583333333333,19.041666666666664
1990-01-29,0.24,0.38,0.38,18.25,17.75,18.125,53400.0,5872.701,5.4,127.5,8.23,3170.4,33.420562281919246,-0.3634189411992212,19.032985749947997,-0.4375,20.19911837600881,17.55088162399119,18.041666666666668,17.833333333333336,17.541666666666668,17.333333333333336,18.333333333333336,18.541666666666668,18.833333333333336
1990-01-30,0.24,0.38,0.38,18.4375,17.875,18.3125,148200.0,5872.701,5.4,127.5,8.23,3170.4,41.96608754394012,-0.3716844622369473,18.997774040364067,-0.5625,19.953863150001272,17.602386849998727,18.20833333333333,17.979166666666664,17.645833333333332,17.416666666666664,18.541666666666664,18.77083333333333,19.104166666666664
1990-01-31,0.24,0.38,0.38,18.625,18.375,18.625,180000.0,5872.701,5.4,127.5,8.23,3170.4,53.45477531444196,-0.3694736370346567,18.976886440044822,0.125,19.671298642350315,17.728701357649683,18.541666666666668,18.458333333333336,18.291666666666668,18.208333333333336,18.708333333333336,18.791666666666668,18.958333333333336
1990-02-01,0.24,0.38,0.38,18.5625,18.375,18.5625,49200.0,5872.701,5.3,128.0,8.24,3170.5,51.11942292831769,-0.3609673819215143,18.97063557763061,-0.125,19.497437820421982,17.79006217957802,18.5,18.4375,18.3125,18.25,18.625,18.6875,18.8125
1990-02-02,0.15,0.37,0.48,18.6875,18.3125,18.625,60800.0,5872.701,5.3,128.0,8.24,3170.5,53.46522537365826,-0.3471413165752017,18.96431043823742,0.0625,19.35262697827081,17.847373021729197,18.541666666666668,18.395833333333336,18.166666666666668,18.020833333333336,18.770833333333336,18.916666666666668,19.145833333333336
1990-02-05,0.15,0.37,0.48,18.6875,18.3125,18.4375,54000.0,5872.701,5.3,128.0,8.24,3170.5,45.848784150420045,-0.3329059301400417,18.955884966236223,0.0625,19.232321274660475,17.880178725339523,18.479166666666668,18.270833333333336,18.104166666666668,17.895833333333336,18.645833333333336,18.854166666666668,19.020833333333336
1990-02-06,0.15,0.37,0.48,18.4375,18.1875,18.375,61200.0,5872.701,5.3,128.0,8.24,3170.5,43.46718399170611,-0.3193986226984663,18.945543402373747,0.0,19.17185473843172,17.87814526156828,18.33333333333333,18.229166666666664,18.08333333333333,17.979166666666664,18.479166666666664,18.58333333333333,18.729166666666664
1990-02-07,0.15,0.37,0.48,18.625,18.125,18.625,189800.0,5872.701,5.3,128.0,8.24,3170.5,54.399629000243614,-0.3023391583832582,18.928771296245245,0.25,19.066782367819297,17.926967632180702,18.45833333333333,18.291666666666664,17.958333333333332,17.791666666666664,18.791666666666664,18.95833333333333,19.291666666666664
1990-02-08,0.15,0.37,0.48,18.6875,18.375,18.5,82200.0,5872.701,5.3,128.0,8.24,3170.5,48.93959932707079,-0.2852527661606258,18.91927027172741,0.625,18.905990562342264,18.01275943765774,18.52083333333333,18.354166666666664,18.20833333333333,18.041666666666664,18.666666666666664,18.83333333333333,18.979166666666664
