Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
1996-07-26,0.3,0.32,0.38,3.8888890743255615,3.8888890743255615,3.8888890743255615,22500.0,8131.408,5.5,157.0,5.4,3734.1,47.68708982458053,-0.1545372106482789,4.346765749485924,0.0277781486511221,4.619660308153941,3.4081174828693133,3.8888890743255615,3.8888890743255615,3.8888890743255615,3.8888890743255615,3.8888890743255615,3.8888890743255615,3.8888890743255615
1996-07-29,0.3,0.32,0.38,4.083333015441895,3.9166669845581055,4.055555820465088,79200.0,8131.408,5.5,157.0,5.4,3734.1,60.95030301102236,-0.1483517578106697,4.345111254440806,0.2222228050231924,4.566026187519899,3.422862767596373,4.018518606821696,3.953704198201497,3.8518525759379054,3.787038167317707,4.120370229085287,4.185184637705486,4.287036259969077
1996-07-30,0.3,0.32,0.38,4.222221851348877,4.027778148651123,4.222221851348877,212400.0,8131.408,5.5,157.0,5.4,3734.1,69.7884137851234,-0.1366659977092869,4.343266936531127,0.722221851348877,4.519451031961843,3.444437923154429,4.157407283782959,4.092592716217041,3.962963581085205,3.898149013519287,4.287036418914795,4.351850986480713,4.481480121612549
1996-07-31,0.3,0.32,0.38,4.472221851348877,4.222221851348877,4.444444179534912,257400.0,8131.408,5.5,157.0,5.4,3734.1,77.59118896502308,-0.1182884215162404,4.345074237230589,0.6388881206512451,4.490729939016005,3.462047852007249,4.379629294077556,4.287036736806234,4.129629294077556,4.037036736806234,4.537036736806234,4.629629294077556,4.787036736806234
1996-08-01,0.29,0.38,0.33,4.444444179534912,4.361111164093018,4.361111164093018,30150.0,8131.408,5.1,157.2,5.22,3741.6,69.79185336571442,-0.0977398539016772,4.345107721418311,0.5555551052093506,4.457075677117403,3.481813230315153,4.388888835906982,4.333333492279053,4.305555820465088,4.250000476837158,4.416666507720947,4.472221851348877,4.499999523162842
1996-08-02,0.29,0.38,0.33,4.444444179534912,4.305555820465088,4.305555820465088,90000.0,8131.408,5.1,157.2,5.22,3741.6,64.78273677839972,-0.0775713249554029,4.344862734574783,0.4722228050231924,4.432216394933571,3.495561396089684,4.351851940155029,4.2592597007751465,4.212963581085205,4.120371341705322,4.398148059844971,4.4907402992248535,4.537036418914795
1996-08-05,0.29,0.38,0.33,4.4166669845581055,4.361111164093018,4.388888835906982,25650.0,8131.408,5.1,157.2,5.22,3741.6,68.67407897223586,-0.0571919341663822,4.344940317205586,0.4999997615814209,4.476640525266309,3.476137265756945,4.388888994852702,4.361111005147299,4.333333174387614,4.305555184682211,4.416666825612387,4.44444481531779,4.4722226460774746
1996-08-06,0.29,0.38,0.33,4.4166669845581055,4.361111164093018,4.361111164093018,89100.0,8131.408,5.1,157.2,5.22,3741.6,65.87453041757414,-0.0380615251435692,4.345038701782888,0.5833332538604736,4.515133120659834,3.4626446703634213,4.379629770914714,4.342592557271322,4.324073950449626,4.287036736806234,4.39814837773641,4.435185591379802,4.453704198201498
1996-08-07,0.29,0.38,0.33,4.305555820465088,4.111111164093018,4.111111164093018,71550.0,8131.408,5.1,157.2,5.22,3741.6,46.281720384110535,-0.0246186554212422,4.343901360300678,0.3055551052093506,4.525776532554714,3.468667980766209,4.175926049550374,4.04629627863566,3.981481393178304,3.85185162226359,4.2407409350077305,4.370370705922444,4.435185591379801
1996-08-08,0.27,0.42,0.31,4.111111164093018,4.055555820465088,4.083333015441895,233100.0,8131.408,5.1,157.2,5.22,3741.6,44.58172681935904,-0.0158323958331232,4.339838436167243,0.222222089767456,4.53376244928929,3.485682064031634,4.083333333333333,4.0555555025736485,4.027777989705403,4.000000158945719,4.111110846201578,4.138888676961263,4.166666189829508
