,Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
19,1990-01-26,0.9108369946479796,0.8943759799003601,0.8998630046844482,1278028.0,5872.701,5.4,127.5,8.23,3170.4,21.88109212854286,-0.030083395078286355,0.9639917025457744,-0.02194797992706299,1.0902981924856974,0.8559297871743368,0.9016919930775961,0.8925469915072125,0.8852309783299765,0.876085976759593,0.909008006254832,0.9181530078252156,0.9254690210024515
20,1990-01-29,0.9108369946479796,0.8998630046844482,0.8998630046844482,952256.0,5872.701,5.4,127.5,8.23,3170.4,21.88109212854286,-0.03138858472716745,0.9632558458193525,-0.038408994674682506,1.0805537572898074,0.8503107198677854,0.9035210013389587,0.8962050080299379,0.8925470113754274,0.8852310180664065,0.9071789979934692,0.9144949913024901,0.9181529879570006
21,1990-01-30,0.9053500294685364,0.8888890147209167,0.8943759799003601,1155009.0,5872.701,5.4,127.5,8.23,3170.4,20.23398944036218,-0.032479603538834716,0.9623103447757397,-0.0823040008544923,1.0662267126217757,0.8476281665190781,0.8962050080299377,0.8870599865913391,0.8797439932823181,0.8705989718437195,0.9035210013389587,0.9126660227775574,0.9199820160865784
22,1990-01-31,0.8998630046844482,0.8834019899368286,0.8998630046844482,1624303.0,5872.701,5.4,127.5,8.23,3170.4,26.608479839958648,-0.03321762134781343,0.9611276803426287,-0.04938298463821411,1.0540784633068025,0.8455103182884277,0.8943759997685751,0.8888889948527019,0.8779149850209554,0.8724279801050823,0.9053500096003215,0.9108370145161947,0.9218110243479412
23,1990-02-01,0.9218109846115112,0.8943759799003601,0.9218109846115112,1348650.0,5872.701,5.3,128.0,8.24,3170.5,46.383987817480815,-0.033269819974608414,0.9605190118243233,-0.027435004711151123,1.0375138449075418,0.8494549406168265,0.9126659830411276,0.9035209814707439,0.8852309783299764,0.8760859767595928,0.930955986181895,0.9401009877522787,0.9583909908930461
24,1990-02-02,0.9711930155754088,0.9108369946479796,0.9711930155754088,1779216.0,5872.701,5.3,128.0,8.24,3170.5,68.45237917268119,-0.03202573397407869,0.960732650602039,0.02194702625274647,1.022891305694897,0.8569443833729435,0.9510743419329324,0.930955668290456,0.8907183210055032,0.8705996473630268,0.9913116892178852,1.0114303628603616,1.0516677101453142
25,1990-02-05,0.993140995502472,0.9602190256118774,0.993140995502472,1555959.0,5872.701,5.3,128.0,8.24,3170.5,73.95086372457118,-0.029611218599268352,0.9612901484480245,0.0603560209274292,1.0056511447399066,0.868148840907295,0.9821670055389404,0.9711930155754088,0.9492450356483458,0.9382710456848142,1.0041149854660034,1.015088975429535,1.037036955356598
26,1990-02-06,0.9876539707183838,0.9711930155754088,0.9766799807548524,897581.0,5872.701,5.3,128.0,8.24,3170.5,64.25874757536053,-0.026784809572782863,0.9614413677687635,0.060355961322784424,0.9979891009144901,0.8725186877436519,0.978508989016215,0.9693640073140461,0.96204803387324,0.9529030521710712,0.9858249624570211,0.9949699441591899,1.002285917599996
27,1990-02-07,0.9766799807548524,0.9327849745750428,0.9492459893226624,1230188.0,5872.701,5.3,128.0,8.24,3170.5,51.323567068649446,-0.024225043928294075,0.9612793148357729,0.04389595985412598,0.9939464254332544,0.8738179640816688,0.9529036482175192,0.9291273156801859,0.9090086420377096,0.8852323095003763,0.9730223218599955,0.9967986543973287,1.016917328039805
28,1990-02-08,0.9547330141067504,0.9053500294685364,0.916324019432068,2394309.0,5872.701,5.3,128.0,8.24,3170.5,40.13633451743255,-0.022436629361134525,0.9601459701014564,0.01646101474761974,0.993635620735016,0.8724826732656096,0.9254690210024515,0.8962050278981527,0.8760860363642375,0.8468220432599387,0.9455880125363667,0.9748520056406655,0.9949709971745807
