,Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
19,2009-11-02,27.649999618530277,26.600000381469727,27.3700008392334,978000.0,14651.249,9.9,217.234,0.12,8501.2,40.266237707359366,0.18007421369332346,27.305300524481698,-0.6899986267089844,29.035701863109036,26.28129814452036,27.206666946411133,26.76333427429199,26.156667709350582,25.713335037231438,27.81333351135254,28.256666183471683,28.86333274841309
20,2009-11-03,27.489999771118164,26.850000381469727,27.36000061035156,696500.0,14651.249,9.9,217.234,0.12,8501.2,40.045343330855914,0.1560442664015871,27.305640028607655,-0.639999389648441,29.034717484802513,26.296282652526585,27.233333587646484,26.976667404174805,26.593334197998047,26.336668014526367,27.616666793823242,27.873332977294922,28.25666618347168
21,2009-11-04,27.479999542236328,26.950000762939453,26.959999084472656,461200.0,14651.249,9.9,217.234,0.12,8501.2,31.954775665516877,0.1245886417603135,27.304225312869978,-0.9300003051757848,29.002275726504337,26.364724281125056,27.12999979654948,26.780000050862633,26.600001017252605,26.250001271565758,27.309998830159508,27.659998575846355,27.839997609456383
22,2009-11-05,27.600000381469727,26.96999931335449,27.299999237060547,470400.0,14651.249,9.9,217.234,0.12,8501.2,43.208054717965155,0.09526824337996519,27.304207743748805,-1.0700016021728516,28.917949597885837,26.539050371596588,27.28999964396159,26.979998906453453,26.659998575846352,26.349997838338215,27.60999997456869,27.920000712076828,28.24000104268393
23,2009-11-06,27.34000015258789,26.950000762939453,27.100000381469727,310800.0,14651.249,9.9,217.234,0.12,8501.2,38.8475083196754,0.06541518665656713,27.30364836422569,-1.3500003814697266,28.785959565311945,26.756040442317452,27.130000432332356,26.92000071207682,26.740001042683918,26.530001322428383,27.310000101725258,27.519999821980793,27.699999491373696
24,2009-11-09,27.690000534057617,27.049999237060547,27.57999992370605,615600.0,14651.249,9.9,217.234,0.12,8501.2,52.20487910134999,0.044302234478575855,27.30513966321493,-0.9799995422363317,28.77292388223513,26.80807606435911,27.43999989827474,27.18999926249186,26.799998601277668,26.54999796549479,27.83000055948893,28.08000119527181,28.470001856486
25,2009-11-10,28.26000022888184,27.25,27.670000076293945,287300.0,14651.249,9.9,217.234,0.12,8501.2,54.36156973418238,0.031109112462903456,27.306056251229112,-0.020000457763671875,28.753661237108084,26.795338740003736,27.726666768391926,27.193333307902012,26.716666539510086,26.183333079020173,28.203333536783852,28.736666997273765,29.21333376566569
26,2009-11-11,29.1200008392334,27.6299991607666,28.979999542236328,1174600.0,14651.249,9.9,217.234,0.12,8501.2,74.03727582621035,0.04440096423670477,27.323074104093635,1.090000152587887,28.903264348270273,26.712735636470935,28.576666514078777,28.033332188924156,27.08666483561198,26.54333051045736,29.523333867390953,30.066668192545574,31.01333554585775
27,2009-11-12,30.0,28.43000030517578,28.899999618530277,1211600.0,14651.249,9.9,217.234,0.12,8501.2,71.85444719466378,0.0722187528108013,27.33943902563354,1.4699993133544957,28.976568488320034,26.67243148879178,29.109999974568684,28.219999949137367,27.540000279744465,26.65000025431315,29.789999643961586,30.679999669392902,31.359999338785805
28,2009-11-13,29.07999992370605,28.51000022888184,28.899999618530277,414900.0,14651.249,9.9,217.234,0.12,8501.2,71.85444719466378,0.10751826156738437,27.344965229664037,1.4699993133544957,29.130613824621275,26.658386114343568,28.829999923706055,28.57999992370606,28.260000228881843,28.010000228881847,29.14999961853027,29.399999618530266,29.71999931335448
29,2009-11-16,29.01000022888184,28.25,28.850000381469727,1424300.0,14651.249,9.9,217.234,0.12,8501.2,70.13389911409496,0.14461394451836324,27.363041271785253,1.4799995422363281,29.24084666838727,26.627153362130308,28.703333536783855,28.39666684468587,27.943333307902016,27.63666661580403,29.15666707356771,29.463333765665695,29.91666730244955
30,2009-11-17,28.959999084472656,27.399999618530277,27.850000381469727,2496000.0,14651.249,9.9,217.234,0.12,8501.2,45.17239292568908,0.16460679727234617,27.373079252823153,0.4899997711181676,29.233473539196428,26.61952652946812,28.06999969482422,27.18000030517578,26.51000022888184,25.620000839233402,28.73999977111816,29.629999160766598,30.29999923706054
31,2009-11-18,29.0,28.15999984741211,28.5,730900.0,14651.249,9.9,217.234,0.12,8501.2,56.72417878257272,0.18282706111447544,27.379840814310246,1.5400009155273438,29.28862500436487,26.625375125334838,28.553333282470703,28.106666564941406,27.713333129882812,27.266666412353516,28.946666717529297,29.393333435058594,29.786666870117188
32,2009-11-19,28.88999938964844,27.940000534057617,28.540000915527344,1223600.0,14651.249,9.9,217.234,0.12,8501.2,57.36207588078329,0.19920265561973427,27.391378334749593,1.2400016784667969,29.310329856662356,26.620670280666744,28.456666946411133,28.023334503173825,27.50666809082031,27.073335647583,28.97333335876465,29.406665802001957,29.923332214355472
33,2009-11-20,28.63999938964844,28.420000076293945,28.549999237060547,875700.0,14651.249,9.9,217.234,0.12,8501.2,57.54257042571994,0.21326910563234816,27.399566220540564,1.4499988555908203,29.323632216362192,26.61736776837902,28.53666623433431,28.433333079020176,28.316666920979813,28.21333376566568,28.653332392374672,28.756665547688804,28.873331705729168
34,2009-11-23,28.68000030517578,27.670000076293945,28.399999618530277,447600.0,14651.249,9.9,217.234,0.12,8501.2,53.61380902892807,0.2222716023204914,27.40316692452013,0.8199996948242259,29.302788474533298,26.6222115254667,28.25,27.81999969482422,27.239999771118164,26.809999465942383,28.829999923706055,29.260000228881836,29.84000015258789
35,2009-11-24,28.18000030517578,27.649999618530277,27.780000686645508,685400.0,14651.249,9.9,217.234,0.12,8501.2,40.44423530431241,0.21722986262442776,27.40523238131211,0.1100006103515625,29.304036614234107,26.629963401024682,27.87000020345052,27.560000101725258,27.339999516805015,27.029999415079754,28.090000788370762,28.400000890096024,28.620001475016267
36,2009-11-25,27.809999465942383,27.170000076293945,27.299999237060547,892800.0,14651.249,9.9,217.234,0.12,8501.2,33.166528077673846,0.19549651038735705,27.40448638059282,-1.6800003051757812,29.307323164839534,26.567676835160466,27.426666259765625,27.043333053588867,26.786666870117188,26.40333366394043,27.683332443237305,28.066665649414062,28.323331832885742
