Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3,Next_Higher
0.48,0.18,0.34,5.349999904632568,4.949999809265137,5.324999809265137,700500.0,7772.586,5.6,153.7,5.8,3622.9,93.85069964782168,0.0814902876514612,4.0856748393763125,1.174999713897705,4.9268019680340345,3.4906980987231684,5.208333174387614,5.06666644414266,4.808333079020183,4.6666663487752285,5.466666539510092,5.608333269755046,5.866666634877523,1
0.48,0.18,0.34,5.849999904632568,5.275000095367432,5.599999904632568,1008000.0,7772.586,5.6,153.7,5.8,3622.9,95.15991449943964,0.1196997756420395,4.136801569875318,1.4499998092651367,5.230960878147256,3.33903919814669,5.574999968210856,5.3000000317891445,5.00000015894572,4.725000222524008,5.874999841054281,6.149999777475993,6.449999650319418,0
0.51,0.3,0.19,5.474999904632568,5.324999809265137,5.375,705500.0,7772.586,5.6,153.7,5.8,3622.9,79.23431098288326,0.1577572894337592,4.165384885237881,1.2750000953674316,5.403193254614605,3.314306812142597,5.391666571299235,5.308333237965902,5.241666475931804,5.158333142598471,5.458333333333334,5.541666666666667,5.608333428700766,0
0.51,0.3,0.19,5.474999904632568,5.300000190734863,5.375,754000.0,7772.586,5.6,153.9,5.6,3653.3,79.23431098288326,0.193364950208204,4.19450943367334,1.2750000953674316,5.552778039295233,3.2847220083884823,5.3833333651224775,5.291666825612387,5.208333651224772,5.116667111714682,5.466666539510092,5.558333079020183,5.641666253407797,0
0.51,0.3,0.19,5.275000095367432,5.125,5.25,341000.0,7772.586,5.6,153.9,5.6,3653.3,70.50669361727458,0.2231354583267603,4.20587905075411,1.0999999046325684,5.655185622775066,3.307314424908649,5.2166666984558105,5.1583333015441895,5.066666603088379,5.008333206176758,5.308333396911621,5.366666793823242,5.458333492279053,1
0.51,0.3,0.19,5.349999904632568,5.25,5.324999809265137,55500.0,7772.586,5.6,153.9,5.6,3653.3,72.59641258615811,0.2483747403243665,4.207837653242044,1.0249996185302734,5.750623434021669,3.354376585051817,5.308333237965901,5.266666571299234,5.208333333333333,5.166666666666666,5.366666475931803,5.40833314259847,5.466666380564371,1
0.51,0.3,0.19,5.775000095367432,5.5,5.675000190734863,658000.0,7772.586,5.6,153.9,5.6,3653.3,80.16421873038149,0.2744688081014768,4.237661346466334,1.375,5.889047611988776,3.403452430926569,5.650000095367432,5.525000095367432,5.375,5.25,5.800000190734863,5.925000190734863,6.075000286102295,0
0.48,0.28,0.24,5.724999904632568,5.650000095367432,5.650000095367432,576500.0,7772.586,5.6,153.9,5.6,3653.3,78.3802377920692,0.2987063130405623,4.262374541759962,1.25,5.994323440249056,3.48067660743466,5.675000031789144,5.625000158945719,5.600000222524007,5.550000349680582,5.699999968210856,5.74999984105428,5.774999777475992,1
0.48,0.28,0.24,5.724999904632568,5.625,5.699999809265137,502500.0,7772.586,5.6,153.9,5.6,3653.3,79.43628881504176,0.32062649442452,4.283971800180881,1.174999713897705,6.103149838452748,3.5368501710839952,5.683333237965901,5.641666571299234,5.583333333333333,5.541666666666666,5.741666475931803,5.78333314259847,5.841666380564371,1
0.48,0.28,0.24,5.75,5.699999809265137,5.724999904632568,335000.0,7772.586,5.6,153.9,5.6,3653.3,79.99991086188386,0.3396132194521387,4.298260943414108,0.875,6.198156650685072,3.604343358851671,5.724999904632568,5.699999809265137,5.674999713897705,5.649999618530273,5.75,5.775000095367432,5.800000190734863,1
0.48,0.28,0.24,5.974999904632568,5.724999904632568,5.925000190734863,274000.0,7772.586,5.6,153.9,5.6,3653.3,84.03825780600846,0.35818283589773,4.31134822257806,0.6000003814697266,6.3131143005799055,3.666885718493581,5.875,5.775000095367432,5.625,5.525000095367432,6.025000095367432,6.125,6.275000095367432,1
0.48,0.28,0.24,5.974999904632568,5.949999809265137,5.949999809265137,484000.0,7772.586,5.6,153.9,5.6,3653.3,84.48994290589395,0.3751000499627128,4.3343088898224735,0.3499999046325683,6.407403403567666,3.7525965868955913,5.958333174387614,5.94166644414266,5.933333079020183,5.9166663487752285,5.966666539510092,5.983333269755046,5.991666634877523,0
0.51,0.23,0.26,6.0,5.900000095367432,5.949999809265137,272500.0,7772.586,5.6,153.9,5.6,3653.3,84.48994290589395,0.3892398130234228,4.346955223262509,0.5749998092651367,6.469855487471428,3.875144493455086,5.949999968210856,5.899999936421713,5.850000063578288,5.8000000317891445,5.999999841054281,6.049999872843425,6.0999997456868496,0
0.51,0.23,0.26,5.949999809265137,5.925000190734863,5.949999809265137,114500.0,7772.586,5.6,153.9,5.6,3653.3,84.48994290589395,0.4000103375893301,4.352210129074222,0.5749998092651367,6.502824746564605,4.027175224825165,5.941666603088379,5.933333396911621,5.9166669845581055,5.908333778381348,5.958333015441895,5.966666221618652,5.983332633972168,0
0.51,0.23,0.26,5.949999809265137,5.699999809265137,5.724999904632568,170000.0,7772.586,5.6,153.9,5.6,3653.3,60.72976274852207,0.4036030335031487,4.3588591578740425,0.4749999046325683,6.479053516231391,4.208446436084893,5.791666507720947,5.633333206176758,5.541666507720947,5.383333206176758,5.883333206176758,6.041666507720947,6.133333206176758,0
0.51,0.23,0.26,5.675000190734863,5.449999809265137,5.449999809265137,342500.0,7772.586,5.6,153.9,5.6,3653.3,43.48427836855663,0.3972011115561867,4.369403736210215,0.125,6.424978186318802,4.37752172785051,5.524999936421712,5.374999682108561,5.299999554951985,5.149999300638834,5.600000063578287,5.750000317891439,5.825000445048014,0
0.51,0.23,0.26,5.474999904632568,5.175000190734863,5.275000095367432,71500.0,7772.586,5.6,153.9,5.6,3653.3,35.98173786281029,0.3811730361829577,4.371227016126858,-0.4000000953674316,6.336595962353746,4.563403942278823,5.308333396911621,5.141666889190674,5.008333683013916,4.841667175292969,5.441666603088379,5.608333110809326,5.741666316986084,0
0.48,0.28,0.24,5.349999904632568,5.199999809265137,5.199999809265137,407500.0,7772.586,5.6,153.9,5.6,3653.3,33.15312182609402,0.3578863363139153,4.380629026488736,-0.4500002861022949,6.238577494185728,4.74142238183661,5.24999984105428,5.149999777475992,5.099999745686849,4.999999682108561,5.299999872843424,5.399999936421712,5.449999968210856,0
0.48,0.28,0.24,5.25,5.199999809265137,5.199999809265137,224000.0,7772.586,5.6,153.9,5.6,3653.3,33.15312182609402,0.3304551031669819,4.385706951355367,-0.5,6.137940678631674,4.909559168780435,5.216666539510091,5.183333079020182,5.166666348775228,5.133332888285318,5.233333269755045,5.266666730244954,5.283333460489908,0
0.48,0.28,0.24,5.224999904632568,5.199999809265137,5.199999809265137,152000.0,7772.586,5.6,153.9,5.6,3653.3,33.15312182609402,0.3011109733996323,4.389116991287654,-0.5250000953674316,6.0911961168915,4.991303720983866,5.208333174387614,5.19166644414266,5.183333079020183,5.1666663487752285,5.216666539510092,5.233333269755046,5.241666634877523,1
0.48,0.28,0.24,5.599999904632568,5.25,5.599999904632568,469500.0,7772.586,5.6,153.9,5.6,3653.3,59.34060169620759,0.2778016199472845,4.404579906149631,-0.3250002861022949,6.095856962180808,5.0141428852313,5.483333269755046,5.366666634877523,5.1333333651224775,5.016666730244955,5.716666539510092,5.833333174387614,6.06666644414266,0
0.46,0.34,0.2,5.599999904632568,5.574999809265137,5.599999904632568,175000.0,7772.586,5.6,153.9,5.6,3653.3,59.34060169620759,0.2588634961156369,4.410242949914946,-0.3499999046325683,6.095856962180808,5.0141428852313,5.591666539510091,5.583333174387613,5.566666444142659,5.558333079020182,5.608333269755045,5.6166666348775225,5.633333365122477,1
0.46,0.34,0.2,6.0,5.625,6.0,595000.0,7772.586,5.6,153.9,5.6,3653.3,73.27790800156583,0.2494497077034236,4.435442903154519,0.0500001907348632,6.154829676328678,5.017670171083431,5.875,5.75,5.5,5.375,6.125,6.25,6.5,0
0.46,0.34,0.2,6.0,5.625,6.0,595000.0,7868.468,5.6,154.7,5.56,3651.3,73.27790800156583,0.2459305282168445,4.459856411130263,0.0500001907348632,6.205561017391566,5.029438830020543,5.875,5.75,5.5,5.375,6.125,6.25,6.5,0
0.46,0.34,0.2,5.900000095367432,5.849999904632568,5.849999904632568,57000.0,7868.468,5.6,154.7,5.56,3651.3,62.56985947318751,0.2433367672760245,4.4619313608298965,0.125,6.217564613324534,5.0774352245508325,5.8666666348775225,5.833333174387613,5.816666444142659,5.78333298365275,5.883333365122477,5.916666825612386,5.93333355585734,1
0.46,0.34,0.2,6.0,5.900000095367432,5.900000095367432,160500.0,7868.468,5.6,154.7,5.56,3651.3,64.56162886073268,0.2417021201120492,4.467950110765182,0.4500002861022949,6.235731665580416,5.11676820090518,5.933333396911621,5.866666793823242,5.833333492279053,5.766666889190674,5.9666666984558105,6.0333333015441895,6.066666603088379,0
0.55,0.18,0.27,5.925000190734863,5.650000095367432,5.650000095367432,117500.0,7868.468,5.6,154.7,5.56,3651.3,49.39692952045485,0.2362148257760893,4.471560854621854,0.375,6.234605115197758,5.115394741751094,5.741666793823242,5.558333396911621,5.4666666984558105,5.2833333015441895,5.833333492279053,6.016666889190674,6.108333587646484,0
0.55,0.18,0.27,5.675000190734863,5.625,5.625,7500.0,7868.468,5.6,154.7,5.56,3651.3,48.0934774415075,0.2276631765776406,4.471785705326633,0.4250001907348633,6.233701817267601,5.113798030144508,5.641666730244954,5.608333269755045,5.591666539510091,5.558333079020182,5.658333460489908,5.691666920979817,5.708333651224772,0
0.55,0.18,0.27,5.625,5.599999904632568,5.599999904632568,4000.0,7868.468,5.6,154.7,5.56,3651.3,46.67244632943128,0.2167213883483781,4.471902990929836,0.4000000953674316,6.229500195530263,5.10799966141859,5.608333269755046,5.591666539510092,5.583333174387614,5.56666644414266,5.616666634877523,5.6333333651224775,5.641666730244955,0
