Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3,Next_Higher
0.4268,0.2195,0.3536999999999999,1.8339999914169312,1.7000000476837158,1.825000047683716,7823000.0,14651.249,9.9,217.347,0.12,8543.7,79.62061266617293,0.0084302491378186,1.679421642220215,0.1630001068115236,1.7672991546597394,1.6268008676562398,1.7863333622614543,1.7386667331059775,1.652333418528239,1.6046667893727622,1.8726666768391929,1.9203333059946697,2.006666620572408,0
0.4211,0.2946999999999999,0.2842,1.8459999561309808,1.781000018119812,1.7949999570846558,6717000.0,14651.249,9.9,217.347,0.12,8543.7,69.1095406975079,0.0112052957470528,1.6824550835567853,0.1269999742507934,1.78438420403847,1.6230158198987557,1.8073333104451497,1.768666664759318,1.7423333724339805,1.703666726748149,1.8336666027704875,1.8723332484563189,1.8986665407816563,0
0.4211,0.2946999999999999,0.2842,1.837000012397766,1.7549999952316284,1.7580000162124634,19493000.0,14651.249,9.9,217.347,0.12,8543.7,58.17958325073009,0.0136276323022396,1.6878018171718356,0.0299999713897705,1.7910253080534282,1.6232747164560015,1.7833333412806194,1.7296666701634729,1.701333324114482,1.6476666529973354,1.8116666873296103,1.8653333584467569,1.893666704495748,1
0.4211,0.2946999999999999,0.2842,1.7960000038146973,1.7200000286102295,1.7630000114440918,3028000.0,14651.249,9.9,217.347,0.12,8543.7,59.18606385936851,0.0157506260168267,1.6886195645869952,0.0709999799728393,1.797807942664824,1.6233920824168104,1.7596666812896729,1.7233333587646484,1.683666706085205,1.6473333835601809,1.7993333339691162,1.8356666564941408,1.875333309173584,0
0.4211,0.2946999999999999,0.2842,1.7769999504089355,1.7109999656677246,1.7230000495910645,2614000.0,14651.249,9.9,217.347,0.12,8543.7,48.42764802458249,0.0169006317072805,1.6889393181922518,0.0680000782012939,1.7990647118584475,1.6254353124602474,1.7369999885559082,1.6970000267028809,1.6710000038146973,1.63100004196167,1.7630000114440918,1.8029999732971191,1.8289999961853027,1
0.4211,0.2946999999999999,0.2842,1.8170000314712524,1.7209999561309814,1.7960000038146973,4023000.0,14651.249,9.9,217.347,0.12,8543.7,62.70363854176982,0.01850665383156,1.6904501137032717,0.0970000028610229,1.8112963102155275,1.6227037169641907,1.777999997138977,1.7389999628067017,1.681999921798706,1.6429998874664309,1.8350000381469729,1.874000072479248,1.931000113487244,1
0.3768,0.2464,0.3768,1.8550000190734863,1.7910000085830688,1.8359999656677248,2376000.0,14651.249,9.9,217.347,0.12,8543.7,68.25880941027138,0.0209103035104454,1.691653151500634,0.1439999341964724,1.831102898708439,1.6144971221770283,1.8273333311080933,1.7996666431427002,1.7633333206176758,1.7356666326522827,1.8636666536331177,1.8913333415985107,1.9276666641235352,0
0.3768,0.2464,0.3768,1.878000020980835,1.75,1.7730000019073486,5537000.0,14651.249,9.9,217.347,0.12,8543.7,53.71824139381231,0.0226351009615681,1.6931904231226311,0.0789999961853027,1.8362943960110365,1.617705624016124,1.8003333409627278,1.7226666609446206,1.6723333199818928,1.5946666399637857,1.850666681925456,1.9283333619435628,1.9786667029062903,1
0.3768,0.2464,0.3768,1.840000033378601,1.7730000019073486,1.8350000381469729,3317000.0,14651.249,9.9,217.347,0.12,8543.7,62.73287540211895,0.0247815746490562,1.6947778638294324,0.134999990463257,1.852295140277478,1.6153048834690125,1.8160000244776409,1.7920000155766806,1.7489999930063884,1.7249999841054282,1.859000047047933,1.8830000559488933,1.9260000785191853,0
0.3768,0.2464,0.3768,1.8329999446868896,1.7899999618530271,1.8020000457763672,1173000.0,14651.249,9.9,217.347,0.12,8543.7,56.03044764745332,0.0264968473084984,1.695200642628657,0.1019999980926513,1.8593986487869776,1.6202013754363502,1.8083333174387608,1.7836666901906333,1.765333334604899,1.7406667073567708,1.826666673024496,1.851333300272624,1.8696666558583583,0
