Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3,Next_Higher
0.3301,0.1748,0.4951,26.40999984741211,23.26000022888184,24.350000381469727,810400.0,14715.058,4.7,210.834,4.49,7436.8,17.990761731035988,-0.2526564726198685,30.27481663711364,-5.0,35.81352040349243,25.48947985590698,24.673333485921223,22.936667124430336,21.52333386739096,19.786667505900063,26.08666674296061,27.823333104451493,29.23666636149088,0
0.2557999999999999,0.2171,0.5271,24.239999771118164,22.850000381469727,24.170000076293945,100200.0,14715.058,4.7,210.834,4.49,7436.8,17.568674433032882,-0.4398886785842137,30.235919597816537,-5.829999923706055,36.2858445850212,24.45215571252519,23.75333340962728,23.26666704813639,22.36333401997884,21.87666765848796,24.65666643778483,25.143332799275715,26.046665827433262,1
0.2557999999999999,0.2171,0.5271,25.32999992370605,24.0,24.200000762939453,233800.0,14715.058,4.7,210.834,4.49,7436.8,17.938925051795977,-0.6356989733284204,30.14749868155124,-5.699998855590824,36.44587728073508,23.512123093105256,24.51000022888184,23.69000053405762,23.180000305175785,22.36000061035157,25.020000457763672,25.840000152587887,26.350000381469723,0
0.2557999999999999,0.2171,0.5271,25.0,23.799999237060547,23.8700008392334,211200.0,14715.058,4.7,210.834,4.49,7436.8,16.97142210634904,-0.8304372182218211,30.06551295728232,-5.170000076293945,36.05191751511129,22.82308286635844,24.22333335876465,23.446666717529297,23.023332595825195,22.246665954589844,24.64666748046875,25.4233341217041,25.846668243408203,1
0.2557999999999999,0.2171,0.5271,25.309999465942383,24.200000762939453,24.850000381469727,417400.0,14715.058,4.7,210.834,4.49,7436.8,29.922210685556777,-0.9967669677183084,29.934280969703845,-4.279998779296875,35.18884933886604,22.62815105023308,24.786666870117188,24.263334274291992,23.67666816711425,23.153335571289062,25.37333297729492,25.89666557312012,26.48333168029785,0
0.2857,0.1531,0.5611999999999999,25.020000457763672,24.190000534057617,24.790000915527344,341700.0,14715.058,4.7,210.834,4.49,7436.8,29.59609443742613,-1.1352569652405686,29.83045525518537,-5.159999847412109,34.4535569418433,22.422443462514604,24.666667302449543,24.31333414713541,23.83666737874349,23.48333422342936,25.14333407084147,25.4966672261556,25.973333994547524,1
0.2857,0.1531,0.5611999999999999,26.229999542236328,24.76000022888184,25.739999771118164,199100.0,14715.058,4.7,210.834,4.49,7436.8,41.28674148073184,-1.2312935138960464,29.782910700975783,-4.460000991821289,33.86144668140689,22.3155537458392,25.576666514078777,24.923333485921223,24.10666720072429,23.453334172566738,26.393332799275715,27.046665827433262,27.863332112630204,0
0.2857,0.1531,0.5611999999999999,26.229999542236328,24.76000022888184,25.739999771118164,199100.0,14715.058,5.0,211.445,4.24,7504.2,41.28674148073184,-1.292880301705171,29.736458696120504,-4.950000762939453,33.23797379395323,22.271026793510146,25.576666514078777,24.923333485921223,24.10666720072429,23.453334172566738,26.393332799275715,27.046665827433262,27.863332112630204,1
0.2857,0.1531,0.5611999999999999,26.75,25.549999237060547,26.299999237060547,319200.0,14715.058,5.0,211.445,4.24,7504.2,48.055950783446725,-1.317764965490003,29.67430227577497,-2.8900012969970703,32.71712497599665,22.27187553517279,26.1999994913737,25.6499989827474,24.99999872843425,24.449998219807945,26.84999974568685,27.400000254313152,28.050000508626304,0
0.2857,0.1531,0.5611999999999999,26.65999984741211,25.729999542236328,25.850000381469727,180500.0,14715.058,5.0,211.445,4.24,7504.2,43.414939135099885,-1.32251696978746,29.635583476797947,-1.1499996185302734,32.14061296122354,22.290387557575286,26.07999992370605,25.5,25.14999961853028,24.56999969482422,26.43000030517578,27.01000022888184,27.36000061035156,1
0.2857,0.1531,0.5611999999999999,26.75,26.01000022888184,26.540000915527344,168500.0,14715.058,5.0,211.445,4.24,7504.2,51.67240182962449,-1.300378266014123,29.60660007086385,2.190000534057617,31.903095597363425,22.246904974841165,26.43333371480306,26.11666742960612,25.69333394368489,25.37666765848796,26.85666720072428,27.17333348592122,27.59666697184244,1
0.4065,0.1951,0.3984,27.5,26.549999237060547,27.489999771118164,102100.0,14715.058,5.0,211.445,4.24,7504.2,60.76758478859015,-1.2444250328098314,29.59465978252408,3.3199996948242188,31.58407268503257,22.314927864283835,27.179999669392902,26.859999338785805,26.22999890645345,25.909998575846352,27.81000010172525,28.13000043233236,28.76000086466471,1
0.4065,0.1951,0.3984,28.850000381469727,27.65999984741211,27.979999542236328,103200.0,14715.058,5.0,211.445,4.24,7504.2,64.71920577362857,-1.1595567120603525,29.58550513266155,3.779998779296875,31.30673455678154,22.40026598490547,28.163333257039387,27.476666132609047,26.97333272298177,26.28666559855143,28.666666666666664,29.353333791097004,29.85666720072428,0
0.4065,0.1951,0.3984,28.530000686645508,26.530000686645508,27.5,281500.0,14715.058,5.0,211.445,4.24,7504.2,58.10419467376846,-1.0660291602815988,29.553743307528634,3.6299991607666016,31.12251475299384,22.430485697140444,27.520000457763672,26.51000022888184,25.520000457763672,24.51000022888184,28.51000022888184,29.520000457763672,30.51000022888184,0
0.4065,0.1951,0.3984,26.790000915527344,19.350000381469727,20.90999984741211,3591000.0,14715.058,5.0,211.445,4.24,7504.2,22.184281637040712,-1.0746869465443147,28.14761031401673,-3.940000534057617,31.290531935933885,21.440468582864945,22.350000381469727,17.90999984741211,14.90999984741211,10.469999313354492,25.350000381469727,29.790000915527344,32.790000915527344,0
0.4065,0.1951,0.3984,21.850000381469727,18.40999984741211,19.549999237060547,1121400.0,14715.058,5.0,211.445,4.24,7504.2,19.337639718652284,-1.166187254068063,27.73196095090952,-5.240001678466797,31.3401887104463,20.35081165576464,19.93666648864746,18.023332595825195,16.496665954589844,14.583332061767578,21.46333312988281,23.37666702270508,24.90333366394043,0
0.4761999999999999,0.1667,0.3571,19.76000022888184,17.530000686645508,18.559999465942383,1190300.0,14715.058,5.0,211.445,4.24,7504.2,17.456236099762805,-1.3179519431701503,27.28427390842006,-7.180000305175781,31.25915597456457,19.267844261946653,18.61666679382324,17.473333358764645,16.38666725158691,15.243333816528311,19.703332901000977,20.84666633605957,21.93333244323731,0
0.4761999999999999,0.1667,0.3571,18.700000762939453,18.100000381469727,18.549999237060547,173500.0,14715.058,5.0,211.445,4.24,7504.2,17.436463686785743,-1.4966890920869358,27.222571336504245,-7.190000534057617,30.795378387334267,18.51762171947725,18.45000012715657,18.199999491373696,17.849999745686848,17.59999910990397,18.799999872843426,19.0500005086263,19.40000025431315,0
0.4761999999999999,0.1667,0.3571,18.600000381469727,17.40999984741211,17.860000610351562,161500.0,14715.058,5.0,211.445,4.24,7504.2,15.994160057356195,-1.690559627485388,27.161407025213787,-8.439998626708984,30.55006380714212,17.629936307298795,17.956666946411133,17.31333351135254,16.766666412353516,16.123332977294922,18.50333404541016,19.14666748046875,19.693334579467773,0
0.4761999999999999,0.1667,0.3571,18.0,17.1200008392334,17.700000762939453,220900.0,14715.058,5.0,211.445,4.24,7504.2,15.64784445656683,-1.88245203928884,27.077611970132764,-8.149999618530273,30.52684583439704,16.72315435633783,17.606667200724285,17.21333440144857,16.726668039957683,16.33333524068197,18.09333356221517,18.486666361490887,18.973332722981773,1
0.4761999999999999,0.1667,0.3571,17.920000076293945,17.100000381469727,17.75,143400.0,14715.058,5.0,211.445,4.24,7504.2,16.30130746506147,-2.0579570866277512,27.02429114509372,-8.790000915527344,30.666074479583063,15.923925673004828,17.59000015258789,17.260000228881836,16.770000457763672,16.440000534057617,18.07999992370605,18.40999984741211,18.89999961853028,0
0.3585,0.1698,0.4717,17.75,16.5,16.75,252700.0,14715.058,5.0,211.445,4.24,7504.2,13.82901135607382,-2.225254502278523,26.92182477525035,-10.739999771118164,30.83666927108915,15.011330873869348,17.0,16.25,15.75,15.0,17.5,18.25,18.75,0
0.3585,0.1698,0.4717,17.149999618530273,15.600000381469728,16.579999923706055,1079900.0,14715.058,5.0,211.445,4.24,7504.2,13.429494832538822,-2.3762779732172103,26.49907913278618,-11.399999618530272,30.917322001595537,14.16867805943962,16.44333330790202,15.736666997273764,14.893334070841474,14.18666776021322,17.286666234334312,17.993332544962563,18.836665471394856,1
0.3585,0.1698,0.4717,16.829999923706055,16.229999542236328,16.799999237060547,189600.0,14715.058,5.0,211.445,4.24,7504.2,17.00956682378444,-2.5002583722604856,26.429965847976536,-10.700000762939451,30.91738515989281,13.461614740925066,16.619999567667644,16.409999211629234,16.019999186197918,15.809998830159508,17.00999959309896,17.21999994913737,17.609999974568687,1
0.3585,0.1698,0.4717,17.950000762939453,16.40999984741211,17.350000381469727,270700.0,14715.058,5.0,211.445,4.24,7504.2,25.8545404805336,-2.5863158987513777,26.338518937007752,-3.559999465942383,30.704066864568155,12.924933036249715,17.236666997273762,16.52333323160807,15.696666081746418,14.983332316080729,18.06333414713541,18.776667912801106,19.60333506266276,0
0.3,0.2,0.5,17.450000762939453,17.0,17.270000457763672,123400.0,14715.058,5.0,211.445,4.24,7504.2,25.40020195073113,-2.6394744406405493,26.29707521176208,-2.279998779296875,30.4336711341912,12.443328720850303,17.240000406901043,17.030000050862633,16.78999964396159,16.57999928792318,17.480000813802086,17.690001169840496,17.93000157674154,0
0.3,0.2,0.5,17.479999542236328,16.899999618530273,17.100000381469727,234400.0,14715.058,5.0,211.445,4.24,7504.2,24.35098168764675,-2.665922233502924,26.21792340863901,-1.4599990844726562,29.96164486986589,12.051355046210771,17.15999984741211,16.84000015258789,16.579999923706055,16.260000228881836,17.420000076293945,17.739999771118164,18.0,1
